Learning Rate, Activation Function, Weight Decay, Hidden Layers, Validation Error
0.00451520303787, relu, 0.00945995678881, 64 128 96, 0.595523536205
0.0435921702407, relu, 2.31402856048e-05, 32 64 128 96, 0.994583725929
0.000187601586719, leaky_relu, 0.0325790309899, 128 32 64, 0.74219506979
0.00656068613159, relu, 0.00465024804497, 128 96, 0.609032094479
0.00278178137929, leaky_relu, 0.000912294912597, 64 128 32 96, 0.618663311005
0.0194168936769, relu, 0.000339478807487, 32 128, 0.681730151176
0.000449974818384, leaky_relu, 0.0736181354582, 128 96 32, 0.969943106174
0.158578986001, leaky_relu, 0.0159742295338, 64 96 128, 0.990961194038
0.000177057790863, leaky_relu, 0.00375462843451, 64 32 96, 0.618678748608
0.00123118834303, relu, 0.00242334778579, 32 128 64 96, 0.730147302151
0.000749020943985, relu, 0.000196506788685, 128 64 96, 0.657365679741
0.000164125205757, leaky_relu, 0.000306903617174, 64 96, 0.666863322258
0.0329434448532, leaky_relu, 0.00157708134958, 128 32 64, 0.634121179581
0.0434009346387, leaky_relu, 0.000217439719951, 32 128 96 64, 0.769317448139
0.886074508154, leaky_relu, 0.0321017296287, 128, 0.623634874821
0.0246629517128, leaky_relu, 0.0032821063051, 96 128 32 64, 0.620920360088
0.570803832616, relu, 0.0393809311387, 64 96 128, 0.991702079773
0.911352622818, leaky_relu, 0.0120285893684, 64 32 96, 2828238.25
0.0198036765187, relu, 0.000166817685434, 64 96 128 32, 0.630721211433
0.853253300549, leaky_relu, 0.000123347566738, 96 128 32 64, 4039470.75
0.0244143843974, relu, 0.000672126418327, 96 64 128, 0.620786130428
0.00329663020283, relu, 6.18403348022e-05, 128 32 96, 0.727265655994
0.000175015500685, relu, 1.60741350698e-05, 32 96, 0.721518397331
0.00205415495827, relu, 0.000169059593819, 128 32 96 64, 0.687947928905
0.00078926123389, leaky_relu, 0.000174810747686, 32 128 64 96, 0.706176817417
0.322405533323, relu, 0.00974490968323, 32 64 96, 0.981479346752
0.0314794937403, leaky_relu, 0.0108999637396, 128 64 32 96, 0.746583819389
0.000467757141213, relu, 3.59134705294e-05, 96 128, 0.640779256821
0.5805872677, relu, 0.00100960963875, 64 128, 0.973985016346
0.00187943574227, leaky_relu, 0.000176339798971, 32 128 64 96, 0.763639211655
0.0114993017674, leaky_relu, 0.000143806741095, 128 32 96, 0.693705737591
0.278234806109, leaky_relu, 0.00173293058594, 96 32, 0.963787376881
0.00197555127826, leaky_relu, 0.000130671303655, 64 96 128, 0.709039628506
0.0289199351339, leaky_relu, 0.0153514776746, 32 96 128 64, 0.979360044003
0.0955619199645, leaky_relu, 0.00272105607794, 32 96 128, 0.621827363968
0.129221338718, relu, 0.0887106985486, 96 128, 0.815754950047
0.174713932158, relu, 0.00101142615279, 32 96 64 128, 0.980368077755
0.00555745328302, relu, 0.00606453484204, 32 96 64 128, 0.703121244907
0.75518708429, leaky_relu, 0.00263355415207, 64 96 32 128, 61757440.0
0.0274995123721, relu, 0.0989082810861, 96 64, 0.975165724754
0.00313336884091, relu, 0.0001279735691, 96 64, 0.64665555954
0.208927426795, relu, 0.00502083530309, 128 64, 0.958566427231
0.0140505533678, relu, 1.94897218381e-05, 64 128 32 96, 0.775068581104
0.0169282611381, leaky_relu, 0.0126129179543, 64 96 128 32, 0.979674875736
0.0193898268529, relu, 4.72908028167e-05, 96 128 32, 0.700325191021
0.0590482821091, relu, 3.09289325539e-05, 64 96 32 128, 0.868549048901
0.720145825022, leaky_relu, 0.00928502080274, 128 64 32, 133149.53125
0.00570834616167, leaky_relu, 0.00140839694946, 128 96 32 64, 0.643873095512
0.158410957542, leaky_relu, 0.0149398686388, 96 64 128, 0.605780363083
0.0778424042059, relu, 0.000169221223748, 64 96, 0.815883040428
0.00163446083145, leaky_relu, 8.01657982356e-05, 32 96 128 64, 0.787653684616
0.000919287126158, leaky_relu, 0.00195959322367, 64 96, 0.66679507494
0.091851022571, leaky_relu, 2.09592880378e-05, 32 128 96, 1.34927761555
0.0735125725134, leaky_relu, 0.00654888239067, 32 128, 0.599689722061
0.100753305387, leaky_relu, 0.000318357340249, 128 32 96 64, 0.857273995876
0.0186038823577, relu, 0.00228131011321, 128 64 96, 0.61004114151
0.0129906691793, leaky_relu, 0.000136455062953, 96 32 64 128, 0.616466939449
0.00592962990106, leaky_relu, 0.072249140613, 96 128, 0.800054430962
0.0312341165022, relu, 0.00489363486719, 64 32 96, 0.568369090557
0.465868609403, leaky_relu, 0.0022754103551, 32 96 128, 4.23436450958
0.000174992602458, leaky_relu, 0.0518792629295, 32 64 128 96, 0.972528576851
0.131718496669, relu, 0.0093777674026, 128 64, 0.550839960575
0.00677297080966, relu, 0.000149190987645, 128 96 64 32, 0.660654425621
0.0462567725548, relu, 0.00330575617011, 32 128 96 64, 0.651400089264
0.0014239674284, relu, 0.00463519396869, 96 64, 0.58688557148
0.000106400805949, leaky_relu, 0.0202323504253, 128 64 32 96, 0.975494086742
0.00139972030614, leaky_relu, 2.3735385274e-05, 64 32 128, 0.715187966824
0.000302210714024, relu, 0.0202528243602, 96 64 32, 0.652240276337
0.250671781502, leaky_relu, 0.000259483814008, 128 64 96, 145806.78125
0.000624723035898, relu, 8.87013628676e-05, 32, 0.687333464622
0.132749785049, relu, 1.6554168021e-05, 64 32 96, 0.97885876894
0.153611869534, leaky_relu, 0.0259790544459, 64 128 96, 0.779328644276
0.00851028447072, relu, 3.91311221316e-05, 128 96, 0.715688347816
0.0174168323595, leaky_relu, 0.0295920769895, 96 64 32, 0.737311780453
0.15070360027, leaky_relu, 0.000385940107756, 96 32 128, 0.896057248116
0.0381479205416, relu, 0.0257607579832, 32 64 96, 0.978303253651
0.00963174120143, relu, 8.48145517471e-05, 128 32 64 96, 0.688834369183
0.0010234126306, leaky_relu, 6.6157584455e-05, 128 96 32 64, 0.686889588833
0.773013354086, relu, 0.000257140431711, 128, 24615.2890625
0.051315162737, leaky_relu, 0.00312421534957, 128 32, 0.615202665329
0.00397424118942, leaky_relu, 2.20796701836e-05, 96 32 128 64, 0.723526597023
0.6230595121, leaky_relu, 0.00444857293928, 64 96 32 128, 645325.3125
0.00293279042998, relu, 0.0064433762192, 96 32 128 64, 0.726776540279
0.00021093155889, leaky_relu, 4.61699944859e-05, 96 64 32 128, 0.665923833847
0.000605903545507, relu, 0.000187533233324, 128 64 32 96, 0.698103368282
0.163368781387, relu, 7.5683795376e-05, 64 96 128, 0.980677008629
0.0468140189486, leaky_relu, 0.034155965831, 64 96 128, 0.977204024792
0.01191041883, leaky_relu, 0.00238311438511, 32 128 64 96, 0.667410552502
0.00210419483671, relu, 0.000315553283157, 32 128 96 64, 0.712183892727
0.156013774201, leaky_relu, 2.14734787481e-05, 32 128 96, 1.20160698891
0.0226791910802, leaky_relu, 2.47928856232e-05, 64 32 128, 0.658800721169
0.118331761124, leaky_relu, 0.00536612769197, 128 96, 0.598616957664
0.0046854626881, leaky_relu, 0.00462324398249, 96 128 32 64, 0.677371799946
0.0211715575801, relu, 3.4055404877e-05, 96 64 128, 0.635800302029
0.00161285753907, leaky_relu, 0.00462079774158, 128 96 32 64, 0.618887603283
0.000423829249312, leaky_relu, 3.40691195215e-05, 64 32 96 128, 0.689326941967
0.344385487105, leaky_relu, 0.00288094578309, 32 64 96 128, 26.3912258148
0.598490211935, relu, 0.0244212750049, 128 64 96, 0.983439147472
0.745817528265, relu, 0.000140314477122, 64 96 32 128, 0.980240166187
0.103959321408, relu, 0.00711992869075, 64 96 128 32, 0.726566433907
0.000268565074001, relu, 0.0222011544985, 96 64 128 32, 0.974893987179
0.00607031408454, relu, 0.00881117302043, 128 96 32, 0.577455401421
0.000242491380339, relu, 5.14865635367e-05, 96 32 64, 0.614093899727
0.00028334371904, leaky_relu, 2.79296364321e-05, 96 32 64 128, 0.599337816238
0.00703671507143, leaky_relu, 0.0469522407977, 128, 0.626908421516
0.000435056536341, leaky_relu, 0.00018058826744, 64 128 32, 0.636083781719
0.467213361796, leaky_relu, 0.00327391708129, 64, 0.663774371147
0.000328780420895, leaky_relu, 0.0231762295837, 64 96 32, 0.674724161625
0.000179232437152, relu, 0.00754838895552, 64 96 128, 0.619186341763
0.942788370037, leaky_relu, 0.00844904176283, 96 64 32, 1426678.625
0.122195049353, leaky_relu, 3.85045909385e-05, 64 96 32, 0.887334764004
0.000113951301545, relu, 5.01072052262e-05, 32 64 128, 0.672494709492
0.00077271545523, leaky_relu, 6.42714082735e-05, 64 128 32 96, 0.704795181751
0.684249866175, leaky_relu, 0.0245114311712, 32 64 96, 34492.1210938
0.134098918353, leaky_relu, 0.00208177278112, 128 32 64 96, 1596566528.0
0.00414186603366, leaky_relu, 0.00419905960882, 128 96 64 32, 0.611600220203
0.000100723945842, leaky_relu, 0.000500347050622, 32 128 96 64, 0.717147171497
0.0105542396055, relu, 0.000309156214769, 128 96 64 32, 0.589503288269
0.000856756655168, relu, 0.00337925448419, 32 64 128 96, 0.673831284046
0.236575535889, relu, 4.74927969164e-05, 64 96, 0.981134057045
0.0401029924205, leaky_relu, 0.00012117702856, 64 128 96, 0.710848510265
0.00019155387955, leaky_relu, 0.0435811037592, 96 64, 0.707646906376
0.00796442948412, leaky_relu, 0.0004112429378, 96 32 64 128, 0.599561870098
0.00889218923987, relu, 0.00347877885387, 32 96 64 128, 0.671860218048
0.253175891737, relu, 3.19845428984e-05, 128 64 96 32, 0.97639477253
0.230203169403, relu, 0.0180505231027, 128 32 96, 0.775599837303
0.112354782029, relu, 1.37631397154e-05, 128 32, 0.980136871338
0.0785262903417, leaky_relu, 1.48130155113e-05, 32 64, 1.7764339447
0.123889812671, leaky_relu, 0.00424876813972, 32, 0.724625229836
0.000483084297182, leaky_relu, 7.29475893705e-05, 32, 0.708937048912
0.000110761803009, relu, 0.000101846696236, 64 32 128, 0.663296222687
0.00101724790036, leaky_relu, 0.00667907385623, 128, 0.613173484802
0.00256599927079, relu, 0.000303031426577, 96 64 32, 0.724394381046
0.00553087978223, relu, 0.00955049351922, 128 96 32 64, 0.710718035698
0.0168124922256, leaky_relu, 0.000105509615623, 64 32 96, 0.718209147453
0.0115571811053, relu, 0.000156422485691, 128 32, 0.751503586769
0.0020253377435, relu, 1.8905353717e-05, 96 32 128 64, 0.67957931757
0.000334816238048, relu, 0.0168101305507, 96 64 128 32, 0.729904055595
0.442200415344, leaky_relu, 0.0642654587997, 96, 0.671442806721
0.00118182672302, leaky_relu, 0.00310341322229, 32 128 64, 0.620792388916
0.000506381515128, leaky_relu, 2.38414263075e-05, 64 128 96, 0.700230300426
0.115167288593, leaky_relu, 0.000471815282417, 128 96 32, 1.04126369953
0.00170221646404, relu, 0.00541855835773, 32, 0.660472989082
0.000137773214337, relu, 0.0370139687426, 128 64 96, 0.760087251663
0.000255105953434, leaky_relu, 0.0457305460774, 96 64 128 32, 0.975033223629
0.0391153767294, leaky_relu, 0.00749060634755, 128 96 64 32, 0.708415389061
0.00719276876174, relu, 0.0246833840806, 96 64 32, 0.72336691618
0.920811930302, relu, 0.0345879330463, 32 96 128 64, 3.13409042358
0.0989604875019, leaky_relu, 9.69951066836e-05, 128, 0.712368905544
0.0589762556313, leaky_relu, 0.0436100595012, 96 32 64, 0.976657092571
0.0586073654863, leaky_relu, 0.00361211735515, 64 96, 0.64361345768
0.101887297716, relu, 1.46331231021e-05, 96 32 128 64, 0.981088221073
0.00222144959755, leaky_relu, 0.0290638428044, 128 32 96 64, 0.978334367275
0.117399603831, leaky_relu, 0.000146321878377, 32 64 128, 1.08094274998
0.00134908128423, relu, 0.0011282470564, 96 32 64 128, 0.633832216263
0.0121096937423, relu, 1.98645309036e-05, 64 128, 0.761335730553
0.0789917809817, leaky_relu, 0.00142256519592, 96 64 128 32, 0.876175403595
0.237805383686, relu, 0.00404444933564, 128 64 32 96, 0.981030285358
0.0533450369943, leaky_relu, 0.0169052471535, 96 64, 0.564212977886
0.0528870344191, relu, 0.0019084344124, 96 128 32, 0.591024160385
0.015928212612, leaky_relu, 0.000225075667311, 64 32 128 96, 0.61263448
0.00143356346965, relu, 0.000728495027442, 32 96 64, 0.766198694706
0.00134945149717, relu, 0.0667453487636, 128 96 64, 0.975932002068
0.000430403363787, relu, 1.41023066668e-05, 96, 0.695313632488
0.318689709622, leaky_relu, 0.000111220887397, 64 96 32, 23.3968009949
0.00213909165338, leaky_relu, 0.0441967383227, 64 128 32 96, 0.977377951145
0.277730403362, leaky_relu, 0.00210574128403, 128 96 64 32, 2250.54956055
0.0561673002281, leaky_relu, 7.31521270642e-05, 96 32 64, 0.926751375198
0.00433008710717, leaky_relu, 1.65345573919e-05, 96 32, 0.747036874294
0.0100649782654, leaky_relu, 0.000938574600939, 96 128 32, 0.665723204613
0.00347215191934, leaky_relu, 0.00199432431789, 96 64, 0.625423014164
0.0223573572498, leaky_relu, 1.32616946797e-05, 64 96 32, 0.74475312233
0.000284775274746, leaky_relu, 0.0191732974559, 96 64 128, 0.64044713974
0.136338645946, relu, 0.000874363635691, 128 96 64 32, 0.980164647102
0.000813646984059, relu, 0.000110398216352, 64 32 96, 0.756462395191
0.000426955616381, relu, 0.000237960342235, 64 32 96 128, 0.701044440269
0.000530282227041, leaky_relu, 0.0088406477836, 64 96 32 128, 0.616696119308
0.000296533895177, leaky_relu, 0.00315338218285, 128 64 96 32, 0.604661524296
0.000346132557765, leaky_relu, 0.00576524793633, 64 128 96, 0.581742763519
0.000390012788855, leaky_relu, 1.74649863113e-05, 128 96 32, 0.605151236057
0.25309548511, relu, 3.10840495253e-05, 32 64 96, 0.981157064438
0.00059812864163, leaky_relu, 0.0064180506793, 64 128 96 32, 0.662956237793
0.00117454861893, leaky_relu, 0.017293482648, 128, 0.570615231991
0.000101256040463, leaky_relu, 6.86930788291e-05, 32 64 96 128, 0.723374664783
0.449743782258, relu, 3.86899441921e-05, 128 64 96 32, 0.972803235054
0.0143060614576, relu, 0.00124170523879, 32, 0.854702591896
0.0455584647179, leaky_relu, 0.0134861984995, 32 128 64, 0.572087585926
0.128665087701, relu, 0.0386492545128, 32 64 128, 0.724530756474
0.511246647855, leaky_relu, 2.38170940339e-05, 32 64 96 128, 1195179.0
0.00284568303353, relu, 9.37299108688e-05, 32 128 96, 0.777349054813
0.0034032791269, leaky_relu, 0.0252212977727, 64 128 96, 0.704124331474
0.279816119279, leaky_relu, 0.0339229384197, 32, 0.619516015053
0.000108524190452, relu, 0.0390618991423, 32 64, 0.708887040615
0.000560127449124, relu, 0.000476615165786, 128 64, 0.668240308762
0.000732697744457, relu, 0.0321670151264, 64 32 96, 0.75143802166
0.42982076726, relu, 0.0584909277661, 128 96 32 64, 1.00566709042
0.618875914119, relu, 1.02868258143e-05, 64 32 128, 1.84186089039
0.0149666918322, leaky_relu, 0.00110500200046, 32 96 64, 0.68532371521
0.608733608947, leaky_relu, 0.00375459696249, 64 96 128, 1226934.625
0.923089295515, leaky_relu, 0.00126489336911, 64 96 128 32, 14702420.0
0.000160949984207, leaky_relu, 0.00156642731781, 64 32 128 96, 0.63027203083
0.00169339214904, relu, 0.000217316027586, 32, 0.705718755722
0.239172321968, leaky_relu, 0.000729157758592, 64 96 128 32, 67.7710342407
0.907047130798, leaky_relu, 0.000308576558104, 128 64 96, 77824.53125
0.000323295771162, leaky_relu, 0.0297888747466, 64 96 32, 0.719277918339
0.00288850342239, leaky_relu, 4.2358871777e-05, 32 128 96 64, 0.679071009159
0.0142438692476, relu, 0.0437215122493, 32 64 96, 0.977359652519
0.0536905872052, relu, 0.0726982757311, 128 32 96 64, 0.975660562515
0.0661111335339, relu, 4.01451470705e-05, 32 96 64, 0.905204117298
0.331361067718, relu, 2.04308425238e-05, 32 96 64, 0.980444967747
0.202364043258, relu, 0.00200823484272, 128 64 96, 0.974851191044
0.00014221733675, leaky_relu, 0.00352671457252, 32 128, 0.703786671162
0.706615852169, relu, 9.84402732003e-05, 128 64 32 96, 0.978890240192
0.448818323264, relu, 0.000254164390669, 128 96 64 32, 0.994713425636
0.229514826596, leaky_relu, 0.00592047952896, 96 32 128, 1.52988564968
0.000284177300223, leaky_relu, 0.00147380513771, 128 32, 0.62414753437
0.00860249185057, relu, 6.65600361657e-05, 64 128 32 96, 0.765979588032
0.785513313691, leaky_relu, 1.00046538799e-05, 96 128 64 32, 1.9183050752e+11
0.0330807096129, relu, 0.0087036493475, 128 32 64, 0.558293044567
0.000111556630745, relu, 1.42045059583e-05, 32 128 96 64, 0.683308064938
0.0118534550891, leaky_relu, 8.42270040631e-05, 64 128 32, 0.69728499651
0.457625771541, leaky_relu, 0.000270158919231, 32 96 64 128, 1857.81225586
0.277213227327, leaky_relu, 0.00860386076927, 96 64 32, 1.47230279446
0.124565464805, leaky_relu, 0.000293670478514, 96 32 64 128, 0.893886685371
0.000950370164546, relu, 0.000144640495016, 96 64, 0.699474751949
0.316089779931, relu, 4.33935790351e-05, 64 32, 0.980622112751
0.633311446252, leaky_relu, 0.0313329819548, 32 128 64 96, 14477.3203125
0.000372000102937, leaky_relu, 1.30801437317e-05, 32 128 96, 0.682471394539
0.00477367908661, relu, 0.000166981015785, 128 32 96, 0.641587555408
0.00263236909825, relu, 0.000340383977095, 32 64 96 128, 0.729471862316
0.00119239290958, relu, 1.22671543235e-05, 128, 0.737957954407
0.786006642811, relu, 0.0153184567007, 128 96 32, 0.979481041431
0.622522394575, relu, 1.33937093705e-05, 32 128 64, 0.97121566534
0.000122843158005, leaky_relu, 3.96066520933e-05, 64 96 32, 0.630162775517
0.00238627229049, relu, 0.00120393992358, 64 96 128, 0.609393835068
0.00107464096805, leaky_relu, 1.91879882544e-05, 64 96, 0.811169326305
0.000153207264148, relu, 0.000278051571263, 128 96 32, 0.6411678195
0.00130229682696, leaky_relu, 1.22381499898e-05, 64 96 32 128, 0.724429666996
0.000237301716022, relu, 0.0111948802404, 64 96 128, 0.569743275642
0.680562222483, relu, 0.00175950560052, 64 96 128 32, 0.980162203312
0.00036002578214, leaky_relu, 0.00228884876968, 128 96 64, 0.588577568531
0.000139308836055, relu, 7.06276214196e-05, 32 64 96 128, 0.707688629627
0.515481221402, leaky_relu, 0.0557223798499, 96 128 64, 626.619262695
0.656277873988, relu, 0.0851117317684, 96 128, 1.44783651829
0.315420317233, relu, 0.000697829671616, 96 32, 0.980752825737
0.00139223704092, leaky_relu, 0.00085392749498, 128 96 64, 0.670685052872
0.0427319437791, relu, 0.00232368033817, 32, 0.813519060612
0.0505118950361, leaky_relu, 4.34638839618e-05, 128 32 96 64, 1.06656575203
0.00256144682766, relu, 0.000232701754868, 32 96, 0.758245289326
0.117296690416, relu, 0.000952131760176, 64 96 128, 0.766746461391
0.0093205842256, leaky_relu, 0.00111637212579, 96 64 32, 0.621927559376
0.000190676771833, leaky_relu, 0.00124710911924, 64 128, 0.621082901955
0.00119054969689, relu, 0.000442422224183, 32 64 128 96, 0.817755699158
0.000257419233894, leaky_relu, 0.0402839340766, 64, 0.608752071857
0.316431512052, leaky_relu, 0.000386902636205, 96 128 32, 1189.19335938
0.42853486277, relu, 0.00115354016139, 64 96, 0.969754338264
0.218249718903, relu, 0.000285088527773, 64 32, 0.975621461868
0.0147686925905, leaky_relu, 0.000176488157275, 32 128 96, 0.659295141697
0.000744084301506, leaky_relu, 3.64619804428e-05, 64 96 32, 0.649243533611
0.102217496871, relu, 0.0124405782955, 32 96 64 128, 0.975237309933
0.00012224111947, leaky_relu, 3.2531283022e-05, 96 128 64 32, 0.645631730556
0.0696171533256, leaky_relu, 0.000907669136209, 128 96 32 64, 0.878979384899
0.00173151955162, leaky_relu, 4.06866422263e-05, 32 64, 0.716442227364
0.832210123444, relu, 0.00042546151764, 32 64 128 96, 0.979332387447
0.017092088393, relu, 0.000232926564089, 32 96, 0.743315637112
0.00120664791287, leaky_relu, 1.23560546434e-05, 128 32 96, 0.695496380329
0.000177993880519, leaky_relu, 0.0149319972753, 32 96 64, 0.60546040535
0.00601279672432, leaky_relu, 0.0118830592084, 32 64 128 96, 0.730677008629
0.3661990498, leaky_relu, 0.0844623824397, 96 128 64, 241.261962891
0.0251241674964, leaky_relu, 6.07952106111e-05, 32 96 64, 0.685197949409
0.000321628237159, relu, 1.93891400876e-05, 128 32, 0.58535784483
0.000110350898444, relu, 0.000219543372292, 32 64 128, 0.653243660927
0.0338562476241, relu, 0.0457885969747, 128 32 96, 0.97711789608
0.000815678203402, relu, 0.000258517188269, 128 64, 0.642554700375
0.000184225947338, leaky_relu, 0.000263482815301, 96 64, 0.635913312435
0.401789804056, relu, 1.24205916869e-05, 64 96, 0.977195739746
0.225628724459, relu, 0.0296507866326, 96 128 64 32, 5.19805431366
0.0002339021433, relu, 0.000161054819301, 64 32 128 96, 0.654561460018
0.000186823797566, relu, 6.70688730923e-05, 128 64 32 96, 0.616923213005
0.191953323219, leaky_relu, 0.0369293915961, 64 32, 0.650609970093
0.00555477889095, relu, 0.000146700825111, 128 64 32, 0.671975016594
0.0136405398684, leaky_relu, 0.00010056467687, 32 96 64, 0.67923951149
0.23350865747, leaky_relu, 0.000401031463203, 96 32 128, 1.03160381317
0.000143723606511, relu, 0.00128862860791, 128, 0.632488906384
0.206356957648, leaky_relu, 0.0394645426845, 128 96 64, 0.984425485134
0.00626659333597, leaky_relu, 0.0268791404433, 128 32, 0.588283896446
0.0994422942555, relu, 0.000803788845033, 128 32 96, 0.851727426052
0.135378109909, relu, 0.000223231580726, 64 96 128, 0.980778038502
0.0159482250403, relu, 0.00326262514901, 128 32 64 96, 0.635368347168
0.0253112655488, relu, 0.0767471174047, 32 128, 0.803295433521
0.0004867611821, leaky_relu, 0.00105777992503, 32 96 128, 0.707528412342
0.00157899247039, leaky_relu, 8.5344164791e-05, 96 64 128, 0.705168604851
0.00113253768827, leaky_relu, 0.00543350631474, 128 96, 0.604682266712
0.645365670344, relu, 0.0766777390963, 32 96 128 64, 1.00333464146
0.0190475696743, leaky_relu, 0.000819403269027, 64 32, 0.670747101307
0.00937076102762, relu, 0.0245515963494, 64 32 128 96, 0.978652834892
0.520637547438, relu, 0.027733916436, 96 128 64, 0.984372973442
0.0220654044055, leaky_relu, 0.000125123275382, 32 128, 0.78968089819
0.00226046427737, relu, 0.00798753009624, 32 128 64, 0.610312402248
0.00693776628488, leaky_relu, 0.000202526734902, 32 64 96, 0.720047533512
0.0584077740034, relu, 0.000287229082855, 96 32, 0.827688932419
0.000308770636901, relu, 0.00541354927812, 96 32 128 64, 0.587465167046
